id,user_id,customer_id,created_at,canceled_at,updated_at,status
1094,0,cus_NllrZ2nzoGMrTq,2023-04-24 01:37:10,,,incomplete
1095,0,cus_Njii4pEkOaHohF,2023-04-24 01:49:36,1682301586.0,2023-04-24 01:59:46,canceled
1096,0,cus_NkXOupHceTZkuY,2023-04-24 02:13:46,1697474115.0,2023-10-24 02:14:47,canceled
1097,0,cus_NlmWM29VO1s93D,2023-04-24 02:17:18,,2024-10-24 02:17:19,active
1098,0,cus_NjUuprcRLRcUa7,2023-04-24 02:24:15,1682303475.0,2023-04-24 02:31:16,canceled
1099,0,cus_NkV5neoSJF4JTp,2023-04-24 02:35:14,1682304722.0,2023-04-24 02:52:02,canceled
1100,0,cus_NlmnUjRDfXLM5b,2023-04-24 02:36:01,1682303982.0,2023-04-24 02:39:42,canceled
1101,0,cus_NjkCD7X4qkcqCP,2023-04-24 02:40:17,1727288406.0,2024-10-24 02:41:07,canceled
1102,0,cus_NlnCCo1WFNYYVG,2023-04-24 03:00:21,1704686572.0,2024-01-08 04:02:55,canceled
1103,0,cus_NlmsmCa5m7rTT8,2023-04-24 03:02:48,1682306097.0,2023-04-24 03:14:58,canceled
1104,0,cus_NlnOFgVTDN9njc,2023-04-24 03:12:05,1690781092.0,2023-08-24 03:13:52,canceled
1105,0,cus_NlnSU8NOpjEIxP,2023-04-24 03:17:16,,2024-10-24 03:18:03,active
1106,0,cus_NlnkScjWr0uDrH,2023-04-24 03:35:24,1694290325.0,2023-09-24 03:37:58,canceled
1107,0,cus_NlhRYrkbsTuhwR,2023-04-24 04:00:28,1686201255.0,2023-06-08 05:14:18,canceled
1108,0,cus_NloU6bD8ZQH7Ul,2023-04-24 04:19:23,1702099485.0,2023-12-09 05:24:48,canceled
1109,0,cus_NloaMfxUh9Zpa2,2023-04-24 04:25:00,1682361749.0,2023-04-24 18:42:29,canceled
1110,0,cus_NlodSMYRsDwOR9,2023-04-24 04:28:33,,,incomplete
1111,0,cus_NlokLzPR7DEmKv,2023-04-24 04:36:26,,2024-10-24 04:37:23,active
1112,0,cus_Nlp6XqLOAjhoc7,2023-04-24 04:58:51,1724304998.0,2024-08-24 04:59:17,canceled
1113,0,cus_NlpkMcIfe3JhHW,2023-04-24 05:37:13,1682732939.0,2023-05-24 05:37:13,canceled
1114,0,cus_NjAWzBjgsyBMwq,2023-04-24 11:54:07,1682997054.0,2023-05-24 11:54:32,canceled
1115,0,cus_Nlw5X2ucZ6apBS,2023-04-24 12:09:58,,,incomplete
1116,0,cus_NlwDj4Dbu5nRSO,2023-04-24 12:19:45,1691501797.0,2023-08-08 13:36:40,canceled
1117,0,cus_Nlw1gJy05RHYWN,2023-04-24 13:03:29,,2024-10-24 13:03:46,active
1118,0,cus_NlxaQf8jhCcqLT,2023-04-24 13:44:51,,,incomplete
1119,0,cus_NlyRyBVDHALRAI,2023-04-24 14:37:37,1689185782.0,2023-07-24 14:39:59,canceled
1120,0,cus_Nlyag6lMim8prU,2023-04-24 14:46:21,1699459643.0,2023-11-08 16:07:27,canceled
1121,0,cus_NhdEGgV6E69O1G,2023-04-24 15:42:29,1682351282.0,2023-04-24 15:48:02,canceled
1122,0,cus_NjYHwMEG43BApl,2023-04-24 16:24:28,1686543116.0,2023-06-24 16:26:32,canceled
1123,0,cus_Nm05ZCWvex8lT2,2023-04-24 16:25:59,,,incomplete
1124,0,cus_Nm0Imx1AaqOkv0,2023-04-24 16:31:55,1682365351.0,2023-04-24 19:42:31,canceled
1125,0,cus_Nm0krU96AZBmY7,2023-04-24 16:59:58,1682355616.0,2023-04-24 17:00:16,canceled
1126,0,cus_Njl09BkZH0gQ7U,2023-04-24 17:02:00,,,incomplete
1127,0,cus_Nm1EyD6BO4cHy3,2023-04-24 17:29:53,1682622231.0,2023-04-27 19:03:52,canceled
1128,0,cus_Nln7DhTB6ucj25,2023-04-24 17:31:12,1692044094.0,2023-08-24 17:37:28,canceled
1129,0,cus_Njkt4nCz7g09s6,2023-04-24 17:50:01,1682360342.0,2023-04-24 18:19:02,canceled
1130,0,cus_Nm1a0kYTDvWhfL,2023-04-24 17:51:49,1682896637.0,2023-05-24 17:53:10,canceled
1131,0,cus_Nm1cSgnpn1Uoxz,2023-04-24 17:53:39,1682358928.0,2023-04-24 17:55:28,canceled
1132,0,cus_Nm1tbvlrwPuN3f,2023-04-24 18:11:07,1686252326.0,2023-06-08 19:25:29,canceled
1133,0,cus_Nm2RTOFSAIWcst,2023-04-24 18:46:36,1685304324.0,2023-06-24 18:49:46,canceled
1134,0,cus_Nm2q5JlC3gg0cP,2023-04-24 19:11:25,,2024-10-24 19:12:10,active
1135,0,cus_NjAnhKKeYktDYE,2023-04-24 19:23:38,1682542420.0,2023-04-26 20:53:41,canceled
1136,0,cus_Nm3LryvuGtXtEr,2023-04-24 19:40:53,1715805715.0,2024-05-15 20:41:56,canceled
1137,0,cus_Nm3Rdp987g7atM,2023-04-24 19:46:45,,,incomplete
1138,0,cus_Nm42dnMGrEVSe5,2023-04-24 20:33:31,1710624843.0,2024-03-16 21:34:06,canceled
1139,0,cus_Nm6P3gAqnGXNXO,2023-04-24 22:50:39,,,incomplete
1140,0,cus_Nm6YSzliZpoxrP,2023-04-24 23:01:57,1684732383.0,2023-05-24 23:05:06,canceled
1141,0,cus_Nm6evWPI3Z5TTu,2023-04-24 23:05:49,,2024-10-24 23:06:03,active
1142,0,cus_Nm6tMvzQWUPSql,2023-04-24 23:20:38,1682378878.0,2023-04-24 23:27:58,canceled
1143,0,cus_Nm8Rkw9lZucXM1,2023-04-25 00:58:04,1701444695.0,2023-12-25 00:58:11,canceled
1144,0,cus_Nm8pKd6va86pN3,2023-04-25 01:20:10,1696905283.0,2023-10-10 05:36:04,canceled
1145,0,cus_Nm8oO5HyWHRd6L,2023-04-25 01:22:08,1727697109.0,2024-10-25 01:22:21,canceled
1146,0,cus_Nm9HgZkpoFf0fg,2023-04-25 01:48:35,,2024-10-25 01:48:47,active
1147,0,cus_Nm9LXDDzv5q5Xc,2023-04-25 01:53:08,,,incomplete
1148,0,cus_NldZ0SuFDSX8oE,2023-04-25 02:10:28,1682388857.0,2023-04-25 02:14:17,canceled
1149,0,cus_Nm95zWYUUFErrt,2023-04-25 02:16:16,1704770369.0,2024-01-09 03:19:33,canceled
1150,0,cus_Nm9uQobMhamgIa,2023-04-25 02:27:48,1723692763.0,2024-08-15 03:32:45,canceled
1151,0,cus_NmAXLAEuHgNFQC,2023-04-25 03:06:28,1689181031.0,2023-07-25 03:10:09,canceled
1152,0,cus_NmC2QBuXUU6HF8,2023-04-25 04:39:25,1682463368.0,2023-04-25 22:56:08,canceled
1153,0,cus_NmCXMGhMZdli6B,2023-04-25 05:16:15,1682400048.0,2023-04-25 05:20:48,canceled
1154,0,cus_NjfzRFBmHoJWt1,2023-04-25 06:15:24,,2024-10-25 06:16:02,active
1155,0,cus_NmFTkpqij5M1Mi,2023-04-25 08:12:27,,2024-10-25 08:12:30,active
1156,0,cus_NmHOFDIbixDcvr,2023-04-25 10:11:47,,2024-10-25 10:11:56,active
1157,0,cus_NmHcWCnXxMFeqx,2023-04-25 10:25:30,1682948961.0,2023-05-02 10:36:09,canceled
1158,0,cus_NjXAFCuScFLHRu,2023-04-25 10:45:26,1690779824.0,2023-08-25 10:51:35,canceled
1159,0,cus_NmJ4Bs2jgvnboJ,2023-04-25 11:55:44,1682425843.0,2023-04-25 12:30:43,canceled
1160,0,cus_NmJSeHVBebGBvt,2023-04-25 12:19:23,1716573922.0,2024-05-24 18:05:23,canceled
1161,0,cus_NmKhpg2RcAbdsE,2023-04-25 13:36:38,1704811190.0,2024-01-09 14:39:53,canceled
1162,0,cus_NmKumMJ7Xeu9jc,2023-04-25 13:50:47,1686322884.0,2023-06-09 15:01:29,canceled
1163,0,cus_NmL4hvbKCwegig,2023-04-25 14:00:11,1685305764.0,2023-06-25 14:02:49,canceled
1164,0,cus_NjUkN5LRbv3pZA,2023-04-25 14:18:56,1683163770.0,2023-05-25 14:22:51,canceled
1165,0,cus_NmLV70c4BmzVGI,2023-04-25 14:27:33,1682433035.0,2023-04-25 14:30:35,canceled
1166,0,cus_NmLWupRvczGOkW,2023-04-25 14:28:40,1686605110.0,2023-06-25 14:33:06,canceled
1167,0,cus_NmLeh4y4YQiqah,2023-04-25 14:57:58,1689447092.0,2023-07-25 15:05:06,canceled
1168,0,cus_NmM5p34tqbKeD6,2023-04-25 15:03:04,1690781019.0,2023-08-25 15:03:05,canceled
1169,0,cus_NmMp4VrYCO2LPr,2023-04-25 15:48:07,1682439121.0,2023-04-25 16:12:01,canceled
1170,0,cus_NmMeNkjSXnQ0fD,2023-04-25 15:50:20,1682439117.0,2023-04-25 16:11:57,canceled
1171,0,cus_NmMtCRmZeQNHsP,2023-04-25 15:52:17,1684724817.0,2023-05-25 15:52:22,canceled
1172,0,cus_NmN7LItKNV9Z6O,2023-04-25 16:06:57,,,incomplete
1173,0,cus_NmNoktozSDAKiV,2023-04-25 16:53:38,1723744603.0,2024-08-15 17:56:44,canceled
1174,0,cus_NmOlPrlUIPIKTb,2023-04-25 17:49:09,1701391704.0,2023-12-01 00:48:25,canceled
1175,0,cus_NmOworpfBJ2pAF,2023-04-25 18:00:03,1686337499.0,2023-06-09 19:05:02,canceled
1176,0,cus_NmQ2PZpOn0ZAr5,2023-04-25 19:07:53,,2024-10-25 19:07:56,active
1177,0,cus_NmQcwahBMVGJTs,2023-04-25 19:43:57,1690780807.0,2023-08-25 19:44:21,canceled
1178,0,cus_NmQhZUnXOH1xyw,2023-04-25 19:48:56,1694298443.0,2023-09-25 19:49:25,canceled
1179,0,cus_NmRS2XeV9UFw5o,2023-04-25 20:37:04,1682535507.0,2023-04-26 18:58:27,canceled
1180,0,cus_NmS4icYoBILRy0,2023-04-25 21:15:31,1686349895.0,2023-06-09 22:31:38,canceled
1181,0,cus_NmSL4rDz9S8Zat,2023-04-25 21:34:08,1696224098.0,2023-10-25 21:36:56,canceled
1182,0,cus_NmSTnYogK4U1wh,2023-04-25 21:38:59,1684729394.0,2023-05-25 21:41:23,canceled
1183,0,cus_NmSxsMrsxoaI63,2023-04-25 22:09:09,1691623277.0,2023-08-09 23:21:20,canceled
1184,0,cus_NmT2jW8sNR1Iy9,2023-04-25 22:13:18,1682463743.0,2023-04-25 23:02:24,canceled
1185,0,cus_NmTJWpumVtGg7y,2023-04-25 22:31:03,,2024-10-25 22:31:10,active
1186,0,cus_NmPLplpnC5Bo0u,2023-04-25 22:43:19,1696982790.0,2023-10-11 00:06:32,canceled
1187,0,cus_NmTlYhlnc5xQmc,2023-04-25 22:58:03,1682569846.0,2023-04-27 04:30:46,canceled
1188,0,cus_NmTmHL2uoBnDsl,2023-04-25 23:00:34,1686355962.0,2023-06-10 00:12:46,canceled
1189,0,cus_NmU3b6xioHXV3D,2023-04-25 23:19:22,,2024-11-02 21:20:50,active
1190,0,cus_Njo62Je2aH40je,2023-04-25 23:20:36,1684722065.0,2023-05-25 23:24:08,canceled
1191,0,cus_NmSWgaaESOMxtZ,2023-04-25 23:49:41,1682467903.0,2023-04-26 00:11:43,canceled
1192,0,cus_NmUxgCzPKBpIGo,2023-04-26 00:12:21,1686360011.0,2023-06-10 01:20:14,canceled
1193,0,cus_NmVQUbPONbnFE5,2023-04-26 00:41:29,1696989840.0,2023-10-11 02:04:02,canceled
1194,0,cus_NmVk0y9YtHlj9Z,2023-04-26 01:03:17,1682476061.0,2023-04-26 02:27:41,canceled
1195,0,cus_NmXFBWoNnjtWS8,2023-04-26 02:34:38,,2024-10-26 02:34:41,active
1196,0,cus_NmXdX2spxlbDBv,2023-04-26 02:58:50,1690781053.0,2023-08-26 03:00:34,canceled
1197,0,cus_NmXilCJaHQf70u,2023-04-26 03:03:35,1685304875.0,2023-06-26 03:11:24,canceled
1198,0,cus_NmYHKSQZOBo7in,2023-04-26 03:38:56,1682481166.0,2023-04-26 03:52:46,canceled
1199,0,cus_NmYId0lOPEQN9I,2023-04-26 03:39:46,1689050837.0,2023-07-11 04:47:20,canceled
1200,0,cus_NmYJAMY8O6tGVX,2023-04-26 03:40:15,1689186635.0,2023-07-26 03:42:43,canceled
1201,0,cus_NjNAuMQ7iYTdyE,2023-04-26 03:48:39,1684993885.0,2023-05-26 03:52:48,canceled
1202,0,cus_NmYdDX2Dv25uEf,2023-04-26 04:00:14,1682484490.0,2023-04-26 04:48:10,canceled
1203,0,cus_NmYjtc3Dvr7GDL,2023-04-26 04:06:35,1682482156.0,2023-04-26 04:09:16,canceled
1204,0,cus_NmYp3OkG7xyhnr,2023-04-26 04:13:09,1697001906.0,2023-10-11 05:25:08,canceled
1205,0,cus_NmZAGoL6x4bzWj,2023-04-26 04:34:48,1682484566.0,2023-04-26 04:49:26,canceled
1206,0,cus_NmZW5HHAZMCzYJ,2023-04-26 04:59:48,1719941593.0,2024-07-26 05:03:13,canceled
1207,0,cus_Nmat9qRVZSAtUQ,2023-04-26 06:35:06,1682491006.0,2023-04-26 06:36:46,canceled
1208,0,cus_NmbBZooh5D3sDH,2023-04-26 06:39:14,1682491250.0,2023-04-26 06:40:51,canceled
1209,0,cus_NmbM2nXof8iu0O,2023-04-26 06:50:00,1682492136.0,2023-04-26 06:55:36,canceled
1210,0,cus_NmdVAfCIsO4557,2023-04-26 09:02:59,1708078077.0,2024-02-16 10:08:00,canceled
1211,0,cus_NmeSU99PrYt3EC,2023-04-26 10:01:55,1682521442.0,2023-04-26 15:04:02,canceled
1212,0,cus_Nmew1C48sDrorc,2023-04-26 10:33:00,,,incomplete
1213,0,cus_NmgnABDYK0odDU,2023-04-26 12:26:57,1689083226.0,2023-07-11 13:47:09,canceled
1214,0,cus_NmhEq6P2G3hABg,2023-04-26 12:53:50,1682707023.0,2023-05-26 12:54:09,canceled
1215,0,cus_Nm3NXfXDqSeVbC,2023-04-26 13:22:31,1682520783.0,2023-04-26 14:53:03,canceled
1216,0,cus_NlzAR9316NsCE2,2023-04-26 14:54:12,1682618716.0,2023-04-27 18:05:16,canceled
1217,0,cus_NmjNGCnPkjMRC6,2023-04-26 15:09:38,,,incomplete
1218,0,cus_NmjpMAOLVfhINj,2023-04-26 15:35:15,1694364896.0,2023-09-10 16:55:00,canceled
1219,0,cus_Nmjpx9CgEIiYr9,2023-04-26 15:37:22,,,incomplete
1220,0,cus_Nmk5B9IE79W27M,2023-04-26 15:51:04,,2024-10-26 15:51:57,active
1221,0,cus_NmlNhrz6WmwO2U,2023-04-26 17:11:03,1682691117.0,2023-05-26 17:11:33,canceled
1222,0,cus_NmlQ1y7Lq7TvCb,2023-04-26 17:28:43,1682530830.0,2023-04-26 17:40:30,canceled
1223,0,cus_Nmlm4lQitbUhZl,2023-04-26 17:35:20,1694371551.0,2023-09-10 18:45:54,canceled
1224,0,cus_NmmEZSWXUxoiVj,2023-04-26 18:07:15,,,incomplete
1225,0,cus_NmmdrHdZxbaPzJ,2023-04-26 18:30:16,,,incomplete
1226,0,cus_NmmjyJhMPV3NNu,2023-04-26 18:35:05,1689104559.0,2023-07-11 19:42:43,canceled
1227,0,cus_NmmpIJrMN5EAgG,2023-04-26 18:41:37,1685304518.0,2023-06-26 18:42:33,canceled
1228,0,cus_NmmsNFAiNb0Zx0,2023-04-26 18:43:38,1686426758.0,2023-06-10 19:52:42,canceled
1229,0,cus_Nmmyp3F98o0UIc,2023-04-26 18:50:54,,2024-10-26 18:51:54,active
1230,0,cus_NjY20ZowJZckvY,2023-04-26 20:07:16,,,incomplete
1231,0,cus_NmUjYiBuWSsMLa,2023-04-26 20:41:13,1691560796.0,2023-08-26 20:46:55,canceled
1232,0,cus_NmqlrVzrH4Gk4Z,2023-04-26 22:44:24,,2024-10-26 22:44:30,active
1233,0,cus_NmqoFFFOX2kWFv,2023-04-26 22:47:30,1682557560.0,2023-04-27 01:06:01,canceled
1234,0,cus_NmrsgBp3WkMyDh,2023-04-26 23:53:47,,,incomplete
1235,0,cus_Nmsr7wT7Ut6oRA,2023-04-27 00:54:36,1702346475.0,2023-12-12 02:01:20,canceled
1236,0,cus_Nmst8PJfMOOhZ9,2023-04-27 00:56:55,1697076720.0,2023-10-12 02:12:02,canceled
1237,0,cus_NmswgbrBMCVU4g,2023-04-27 01:16:12,,,incomplete
1238,0,cus_Nmt1j42oW2FONa,2023-04-27 01:22:37,1703918725.0,2024-01-27 01:22:37,canceled
1239,0,cus_NmV8ljSD1sIgkU,2023-04-27 02:08:16,,2024-10-27 02:08:34,active
1240,0,cus_NmunnWD3fmP2Aq,2023-04-27 02:54:57,1686456171.0,2023-06-11 04:02:55,canceled
1241,0,cus_NmvOisC0RPSXOv,2023-04-27 03:31:51,1707971468.0,2024-02-27 03:31:50,canceled
1242,0,cus_NmvZi57FzgnlnR,2023-04-27 03:43:31,1682567053.0,2023-04-27 03:44:13,canceled
1243,0,cus_Nmvorwp6Jd4L3B,2023-04-27 03:58:39,1689138653.0,2023-07-12 05:10:57,canceled
1244,0,cus_NmwYKCqEQ7CQAs,2023-04-27 04:43:59,1682570906.0,2023-04-27 04:48:26,canceled
1245,0,cus_NmyILC0UWzsxKT,2023-04-27 06:50:56,1686471106.0,2023-06-11 08:11:50,canceled
1246,0,cus_Nn1a5ERMW3HKb8,2023-04-27 09:54:54,1682589503.0,2023-04-27 09:58:23,canceled
1247,0,cus_Nn2Qz37UA6ZVdp,2023-04-27 10:48:41,1682638758.0,2023-04-27 23:39:18,canceled
1248,0,cus_Nn3NyBmTYSgBuI,2023-04-27 11:47:09,1689181548.0,2023-07-27 11:51:24,canceled
1249,0,cus_Nn5382w9jvY2L8,2023-04-27 13:31:20,1682602755.0,2023-04-27 13:39:16,canceled
1250,0,cus_Nn5Aj5xJcgdrCe,2023-04-27 13:40:35,1682603184.0,2023-04-27 13:46:25,canceled
1251,0,cus_Nn5iCYqWnhQ3Vb,2023-04-27 14:11:52,1686497133.0,2023-06-11 15:25:37,canceled
1252,0,cus_Nn6yOauqThCQAA,2023-04-27 15:35:27,1685305576.0,2023-06-27 15:45:20,canceled
1253,0,cus_Nn7RaViOFKwj2s,2023-04-27 15:58:44,1726592575.0,2024-09-17 17:02:58,canceled
1254,0,cus_Nn93xuBKYrGu7E,2023-04-27 17:52:08,1691780599.0,2023-08-11 19:03:22,canceled
1255,0,cus_Nn9HHvQYonNnf2,2023-04-27 17:53:21,,2024-10-27 17:54:06,active
1256,0,cus_Nn9hg6P8mV49RX,2023-04-27 18:18:16,1699731559.0,2023-11-11 19:39:23,canceled
1257,0,cus_NmQejbjJc6BSwo,2023-04-27 18:53:38,,2024-10-27 18:54:13,active
1258,0,cus_NnASSRLgvpogIz,2023-04-27 19:05:26,1682693052.0,2023-05-27 19:11:29,canceled
1259,0,cus_NnAUpJpXRgwhmm,2023-04-27 19:07:32,1686541412.0,2023-06-27 19:14:58,canceled
1260,0,cus_NnAgYsyOCMAtI7,2023-04-27 19:20:01,1682623354.0,2023-04-27 19:22:34,canceled
1261,0,cus_NnBLQWAVnRrBrG,2023-04-27 20:00:27,1682628995.0,2023-04-27 20:56:36,canceled
1262,0,cus_NnCJbqrTcvlZD7,2023-04-27 21:02:52,1682632795.0,2023-04-27 21:59:55,canceled
1263,0,cus_NnCTrUwdJcIZcs,2023-04-27 21:10:12,,2024-10-27 21:11:03,active
1264,0,cus_NnCdHMvqpZr3KG,2023-04-27 21:20:26,1682708578.0,2023-05-27 21:23:22,canceled
1265,0,cus_NnEIo87D03KsEQ,2023-04-27 23:11:08,1689183573.0,2023-07-27 23:14:06,canceled
1266,0,cus_NnF3Fm38VoiI1i,2023-04-27 23:50:42,1691803288.0,2023-08-12 01:21:33,canceled
1267,0,cus_NnH9SKcaJSi5kT,2023-04-28 02:03:56,1682647590.0,2023-04-28 02:06:30,canceled
1268,0,cus_NjrjsJTMDPLnns,2023-04-28 02:37:56,1685308318.0,2023-06-28 02:41:59,canceled
1269,0,cus_NnIVyhYikIdz4y,2023-04-28 03:25:09,,,incomplete
1270,0,cus_NnIXcH9gLWORbd,2023-04-28 03:39:08,1721364102.0,2024-07-19 04:41:44,canceled
1271,0,cus_NnIk393XePK6qR,2023-04-28 03:39:37,1694494451.0,2023-09-12 04:54:14,canceled
1272,0,cus_NnIoBnkrkzZVAU,2023-04-28 03:44:22,1694494451.0,2023-09-12 04:54:14,canceled
1273,0,cus_NnIX82awY0oU56,2023-04-28 04:17:16,1685309954.0,2023-06-12 05:26:10,canceled
1274,0,cus_NnJUkDIy1WCCTy,2023-04-28 04:25:43,1690781255.0,2023-08-28 04:26:53,canceled
1275,0,cus_NnJg33Lgs20xRM,2023-04-28 04:38:55,,,incomplete
1276,0,cus_NnIhPcg9k45OLq,2023-04-28 05:03:26,1689229230.0,2023-07-13 06:20:33,canceled
1277,0,cus_NnK8PfkVMxTBbK,2023-04-28 05:05:29,1682658523.0,2023-04-28 05:08:43,canceled
1278,0,cus_NnLB1gK8PVwuGJ,2023-04-28 06:10:29,1682662643.0,2023-04-28 06:17:23,canceled
1279,0,cus_NnLUaYzNM4ZEuB,2023-04-28 06:30:47,1682663868.0,2023-04-28 06:37:48,canceled
1280,0,cus_NnRKf2mKv7YYGU,2023-04-28 12:32:36,,2023-04-29 11:32:46,expired
1281,0,cus_NjRsxjOg0xhi3a,2023-04-28 12:58:57,,2023-04-28 13:03:39,canceled
1282,0,cus_NjRsxjOg0xhi3a,2023-04-28 13:03:38,1682688983.0,2023-04-29 11:12:52,canceled
1283,0,cus_NnRzj2dvyrSrMY,2023-04-28 13:13:30,,2023-04-28 13:14:13,canceled
1284,0,cus_NnRzj2dvyrSrMY,2023-04-28 13:14:13,1686579544.0,2023-06-12 14:19:05,canceled
1285,0,cus_NnSJHsyNet4jU8,2023-04-28 13:37:13,1682788521.0,2023-05-28 13:37:50,canceled
1286,0,cus_Nj6LnsdaAnknSv,2023-04-28 17:30:09,1721413895.0,2024-07-19 18:31:36,canceled
1287,0,cus_NlTRj7kZHy8WqZ,2023-04-28 18:41:04,1713469306.0,2024-04-18 19:41:47,canceled
1288,0,cus_NnXPvlIO3yAIDR,2023-04-28 18:52:09,1682790746.0,2023-04-29 17:52:27,incomplete_expired
1289,0,cus_NnXohRobm7qncZ,2023-04-28 19:13:19,1693879138.0,2023-09-28 19:13:19,canceled
1290,0,cus_NjW7BRQy8Jr961,2023-04-28 19:34:02,1686165741.0,2023-06-07 19:22:25,canceled
1291,0,cus_NjW7BRQy8Jr961,2023-04-28 19:35:07,1686165783.0,2023-06-07 19:23:06,canceled
1292,0,cus_NnYab6GsBoSLxk,2023-04-28 20:02:00,1682712155.0,2023-05-28 20:03:59,canceled
1293,0,cus_NnYyD4mHN47xmt,2023-04-28 20:26:44,1715988704.0,2024-05-28 20:27:06,canceled
1294,0,cus_Nna3zbc9KJydRH,2023-04-28 21:33:06,1682718373.0,2023-05-28 21:35:42,canceled
1295,0,cus_NjPmTpYip8b3sS,2023-04-28 22:14:06,1682802705.0,2023-05-28 22:14:42,canceled
1296,0,cus_NmUCIvb6UcE0rx,2023-04-28 22:27:12,,2023-04-28 22:28:19,canceled
1297,0,cus_NmUCIvb6UcE0rx,2023-04-28 22:28:18,,2023-04-28 22:53:29,canceled
1298,0,cus_NmUCIvb6UcE0rx,2023-04-28 22:53:28,1682763435.0,2023-04-29 11:18:18,trialing
1299,0,cus_NnbluAvRdVn6Nx,2023-04-28 23:18:33,1682726117.0,2023-05-28 23:18:39,canceled
1300,0,cus_Nnc9SMdzt5gcrW,2023-04-28 23:43:09,1682725580.0,2023-05-28 23:46:02,canceled
1301,0,cus_NncLKVTN7xR9v6,2023-04-28 23:55:34,,2024-10-28 23:55:47,active
1302,0,cus_NncioE9DeAmxiz,2023-04-29 00:17:49,1682727655.0,2023-05-29 00:19:45,canceled
1303,0,cus_NneXHXSlHrHrNU,2023-04-29 02:10:47,1682735046.0,2023-05-29 02:11:32,canceled
1304,0,cus_Nneb73INR8dpRJ,2023-04-29 02:15:07,1682734945.0,2023-05-29 02:19:10,canceled
1305,0,cus_NnVnp3DoszlTiL,2023-04-29 02:56:53,1682739213.0,2023-05-29 02:56:53,canceled
1306,0,cus_Nni0lXmULLfGAh,2023-04-29 06:07:21,,2023-04-29 06:12:07,canceled
1307,0,cus_Nni0lXmULLfGAh,2023-04-29 06:12:06,1682749984.0,2023-04-29 11:09:56,canceled
1308,0,cus_Nnm3AXMlEqO5Oh,2023-04-29 09:56:44,1686654625.0,2023-06-13 11:10:28,canceled
1309,0,cus_Nj9aQYfQmBXr7J,2023-04-29 12:47:35,1682772490.0,2023-05-29 12:48:14,canceled
1310,0,cus_NntbLkYv8taLlE,2023-04-29 17:44:24,1695065868.0,2023-09-29 17:50:04,canceled
1311,0,cus_NntqGvGSbAuPaz,2023-04-29 18:00:39,1682874046.0,2023-04-30 17:00:47,incomplete_expired
1312,0,cus_NntqGvGSbAuPaz,2023-04-29 18:04:08,1689361974.0,2023-07-14 19:12:57,canceled
1313,0,cus_NnvHrJ926IHPyZ,2023-04-29 19:30:13,1716237109.0,2024-05-20 20:31:50,canceled
1314,0,cus_NnyeOXBeIhzGCZ,2023-04-29 22:59:12,1682809516.0,2023-05-29 23:00:00,canceled
1315,0,cus_NnytZBDQEUbfxQ,2023-04-29 23:13:45,1682810244.0,2023-05-29 23:19:31,canceled
1316,0,cus_No0jv1lOZeS7qR,2023-04-30 01:09:39,1692633971.0,2023-08-30 01:10:56,canceled
1317,0,cus_No1WnqAzq5IRGV,2023-04-30 01:55:12,1694660917.0,2023-09-14 03:08:39,canceled
1318,0,cus_No5K3IJmPm83MJ,2023-04-30 05:51:45,1682835499.0,2023-05-30 05:52:59,canceled
1319,0,cus_NoEJOD6muDebzt,2023-04-30 15:08:24,,2024-09-30 15:09:26,active
1320,0,cus_NoGOsuGlYCA773,2023-04-30 17:18:02,1701817361.0,2023-12-30 17:18:27,canceled
1321,0,cus_NoIf9VRw1m9eOv,2023-04-30 19:42:31,,2024-09-30 19:42:42,active
1322,0,cus_NmRzoX0lzOq8GO,2023-04-30 19:53:04,1682890419.0,2023-05-30 19:57:29,canceled
1323,0,cus_NoJ06R3vXT3KcY,2023-04-30 19:59:37,1682967640.0,2023-05-01 19:00:41,incomplete_expired
1324,0,cus_NoJ06R3vXT3KcY,2023-04-30 20:00:30,1686777289.0,2023-06-14 21:14:52,canceled
1325,0,cus_Nl5B51bBGQBwEp,2023-04-30 23:54:44,1682981683.0,2023-05-01 22:54:44,incomplete_expired
1326,0,cus_Nl5B51bBGQBwEp,2023-04-30 23:58:45,1682904572.0,2023-05-01 01:29:32,canceled
1327,0,cus_NoOSNWSsdSeZHz,2023-05-01 01:38:12,1682907047.0,2023-06-01 01:39:15,canceled
1328,0,cus_NoOccf8ChmpvnR,2023-05-01 01:48:00,,2024-11-02 23:16:17,active
1329,0,cus_NjqFpFISk6vWLM,2023-05-01 01:52:42,1686885934.0,2023-06-16 03:25:36,canceled
1330,0,cus_NoOmsZGxsn6z7d,2023-05-01 01:58:43,1682989271.0,2023-05-02 01:01:12,incomplete_expired
1331,0,cus_NoOmsZGxsn6z7d,2023-05-01 02:02:19,1682989348.0,2023-05-02 01:02:29,incomplete_expired
1332,0,cus_NoOmsZGxsn6z7d,2023-05-01 02:06:45,1682989661.0,2023-05-02 01:07:42,incomplete_expired
1333,0,cus_NoOmsZGxsn6z7d,2023-05-01 02:08:13,1682989714.0,2023-05-02 01:08:35,incomplete_expired
1334,0,cus_NoOmsZGxsn6z7d,2023-05-01 02:10:56,1682989903.0,2023-05-02 01:11:44,incomplete_expired
1335,0,cus_NoOmsZGxsn6z7d,2023-05-01 02:17:01,1682990241.0,2023-05-02 01:17:22,incomplete_expired
